Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Sint Maarten (Dutch part),SXM,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
Slovak Republic,SVK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.2578063441258,15.2610353210022,15.3377264634079,15.4461367603311,..
Slovak Republic,SVK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.6951251662417,70.1908470098234,69.5812514914004,68.9246167348919,..
Slovak Republic,SVK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.0470684896325,14.5481176691744,15.0810220451917,15.629246504777,..
Slovak Republic,SVK,"Population ages 0-14, total",SP.POP.0014.TO,827553,828796,834255,841353,..
Slovak Republic,SVK,"Population ages 15-64, total",SP.POP.1564.TO,3834363,3811923,3784686,3754331,..
Slovak Republic,SVK,"Population ages 65 and above, total",SP.POP.65UP.TO,761885,790079,820292,851327,..
Slovenia,SVN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.6699568703925,14.7789760921025,14.902181377908,15.0217750478021,..
Slovenia,SVN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.3167571054254,66.7402529155679,66.0745022380146,65.3713452980191,..
Slovenia,SVN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.0132860241821,18.4807709923296,19.0233163840774,19.6068796541788,..
Slovenia,SVN,"Population ages 0-14, total",SP.POP.0014.TO,302719,305192,307937,310556,..
Slovenia,SVN,"Population ages 15-64, total",SP.POP.1564.TO,1389102,1378214,1365356,1351469,..
Slovenia,SVN,"Population ages 65 and above, total",SP.POP.65UP.TO,371710,381636,393096,405347,..
Solomon Islands,SLB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.430065095056,40.4274519806663,40.353814781798,40.2415842979397,..
Solomon Islands,SLB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.0474069750861,56.0249774795863,56.0737627724086,56.1594652427714,..
Solomon Islands,SLB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.52252792985784,3.54757053974732,3.57242244579342,3.59895045928894,..
Solomon Islands,SLB,"Population ages 0-14, total",SP.POP.0014.TO,243841,250423,256666,262720,..
Solomon Islands,SLB,"Population ages 15-64, total",SP.POP.1564.TO,338032,347039,356650,366642,..
Solomon Islands,SLB,"Population ages 65 and above, total",SP.POP.65UP.TO,21245,21975,22722,23496,..
Somalia,SOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.1688641775966,46.9433517115482,46.7529804110293,46.5765840679638,..
Somalia,SOM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.0333002324167,50.2277444592544,50.3933360472169,50.5501049890906,..
Somalia,SOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.79783558998669,2.82890382919737,2.85368354175379,2.87331094294556,..
Somalia,SOM,"Population ages 0-14, total",SP.POP.0014.TO,6507983,6659202,6820848,6990285,..
Somalia,SOM,"Population ages 15-64, total",SP.POP.1564.TO,6903195,7125113,7351944,7586638,..
Somalia,SOM,"Population ages 65 and above, total",SP.POP.65UP.TO,386023,401297,416327,431231,..
South Africa,ZAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.291128627375,29.2133600471367,29.1502598257042,29.0794891477129,..
South Africa,ZAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.6794387687497,65.6644204598072,65.6305615480971,65.6025058468641,..
South Africa,ZAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.02943260387525,5.12221949305616,5.21917862619865,5.31800500542302,..
South Africa,ZAF,"Population ages 0-14, total",SP.POP.0014.TO,16223292,16418976,16615780,16802019,..
South Africa,ZAF,"Population ages 15-64, total",SP.POP.1564.TO,36377455,36905804,37409716,37904880,..
South Africa,ZAF,"Population ages 65 and above, total",SP.POP.65UP.TO,2785620,2878875,2974955,3072723,..
South Sudan,SSD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.485407802302,42.2743908664634,42.0568295727806,41.8201214348455,..
South Sudan,SSD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.1025572111391,54.3033115661566,54.5274056452331,54.7813956853029,..
South Sudan,SSD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.41203498655892,3.42229756737999,3.41576478198637,3.39848287985152,..
South Sudan,SSD,"Population ages 0-14, total",SP.POP.0014.TO,4552591,4579378,4588719,4590143,..
South Sudan,SSD,"Population ages 15-64, total",SP.POP.1564.TO,5797445,5882413,5949354,6012762,..
South Sudan,SSD,"Population ages 65 and above, total",SP.POP.65UP.TO,365622,370721,372686,373015,..
Spain,ESP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.9063250571661,14.7653907630761,14.7033379846795,14.6670011075355,..
Spain,ESP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.4468400125592,66.324068590093,66.150813288141,65.954491369965,..
Spain,ESP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.6468349302748,18.9105406468308,19.1458487271796,19.3785075224995,..
Spain,ESP,"Population ages 0-14, total",SP.POP.0014.TO,6923218,6863481,6850761,6852973,..
Spain,ESP,"Population ages 15-64, total",SP.POP.1564.TO,30861123,30829794,30821805,30816411,..
Spain,ESP,"Population ages 65 and above, total",SP.POP.65UP.TO,8660491,8790294,8920670,9054365,..
Sri Lanka,LKA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.7726626716141,24.5947668662226,24.4070862823381,24.1970010216799,..
Sri Lanka,LKA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.8354277043931,65.6367668575647,65.4693205689957,65.3297792245361,..
Sri Lanka,LKA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.39190962399274,9.76846627621268,10.1235931486662,10.4732197537841,..
Sri Lanka,LKA,"Population ages 0-14, total",SP.POP.0014.TO,5194827,5214828,5233856,5243490,..
Sri Lanka,LKA,"Population ages 15-64, total",SP.POP.1564.TO,13805689,13916964,14039241,14156963,..
Sri Lanka,LKA,"Population ages 65 and above, total",SP.POP.65UP.TO,1969483,2071208,2170903,2269547,..
St. Kitts and Nevis,KNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
St. Kitts and Nevis,KNA,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
St. Kitts and Nevis,KNA,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
St. Lucia,LCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.7648582561995,19.328533973248,18.9086729224002,18.5288830000715,..
St. Lucia,LCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.0019762625191,71.2560547482558,71.4866761718448,71.6645866435024,..
St. Lucia,LCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.23316548128133,9.4154112784962,9.60465090575505,9.80653035642617,..
St. Lucia,LCA,"Population ages 0-14, total",SP.POP.0014.TO,35404,34796,34216,33702,..
St. Lucia,LCA,"Population ages 15-64, total",SP.POP.1564.TO,127183,128278,129359,130350,..
St. Lucia,LCA,"Population ages 65 and above, total",SP.POP.65UP.TO,16539,16950,17380,17837,..
St. Martin (French part),MAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
St. Martin (French part),MAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
St. Martin (French part),MAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
St. Martin (French part),MAF,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
St. Martin (French part),MAF,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.7191703008759,23.3576042171041,22.9424458466497,22.5413071290525,..
St. Vincent and the Grenadines,VCT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.0392494594496,67.3092208041367,67.6054157902884,67.8689060075673,..
St. Vincent and the Grenadines,VCT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.24158023967457,9.33317497875917,9.45213836306191,9.58978686338024,..
St. Vincent and the Grenadines,VCT,"Population ages 0-14, total",SP.POP.0014.TO,25889,25567,25197,24843,..
St. Vincent and the Grenadines,VCT,"Population ages 15-64, total",SP.POP.1564.TO,73172,73676,74249,74798,..
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, total",SP.POP.65UP.TO,10087,10216,10381,10569,..
Sudan,SDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.5039167980834,41.1881124907425,40.8546242793757,40.5087918665567,..
Sudan,SDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.0522723855132,55.3223658865505,55.6101688864566,55.9100476051919,..
Sudan,SDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.44381081640338,3.48952162270705,3.53520683416771,3.58116052825144,..
Sudan,SDN,"Population ages 0-14, total",SP.POP.0014.TO,16146248,16412408,16674160,16933296,..
Sudan,SDN,"Population ages 15-64, total",SP.POP.1564.TO,21416958,22044547,22696398,23371257,..
Sudan,SDN,"Population ages 65 and above, total",SP.POP.65UP.TO,1339744,1390485,1442838,1496980,..
Suriname,SUR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.9053837748125,27.6810624406962,27.4331458940992,27.170263372628,..
Suriname,SUR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.4855734579526,65.6112362096557,65.7618984182185,65.9233667251168,..
Suriname,SUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.60904276723486,6.70770134964807,6.8049556876823,6.90636990225525,..
Suriname,SUR,"Population ages 0-14, total",SP.POP.0014.TO,156031,156367,156505,156498,..
Suriname,SUR,"Population ages 15-64, total",SP.POP.1564.TO,366158,370630,375169,379713,..
Suriname,SUR,"Population ages 65 and above, total",SP.POP.65UP.TO,36954,37891,38822,39780,..
Sweden,SWE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.2943025821945,17.3883365475441,17.495166026983,17.5817854599214,..
Sweden,SWE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.0971791970261,62.7714681374261,62.5134176068078,62.3226896122783,..
Sweden,SWE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.6085182207794,19.8401953150298,19.9914163662092,20.0955249278002,..
Sweden,SWE,"Population ages 0-14, total",SP.POP.0014.TO,1694701,1725459,1759611,1790384,..
Sweden,SWE,"Population ages 15-64, total",SP.POP.1564.TO,6183010,6228866,6287411,6346429,..
Sweden,SWE,"Population ages 65 and above, total",SP.POP.65UP.TO,1921475,1968759,2010676,2046362,..
Switzerland,CHE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.7933263225771,14.8325574107715,14.8724946793942,14.9109547691069,..
Switzerland,CHE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.2093433894495,66.938538890063,66.6966381907622,66.4658286661214,..
Switzerland,CHE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.9973302879733,18.2289036991655,18.4308671298436,18.6232165647717,..
Switzerland,CHE,"Population ages 0-14, total",SP.POP.0014.TO,1225242,1241980,1256999,1269898,..
Switzerland,CHE,"Population ages 15-64, total",SP.POP.1564.TO,5566544,5604990,5637093,5660591,..
Switzerland,CHE,"Population ages 65 and above, total",SP.POP.65UP.TO,1490610,1526368,1557747,1586054,..
Syrian Arab Republic,SYR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.0555544442844,32.3642136030449,31.8295185484893,31.4215408068559,..
Syrian Arab Republic,SYR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.9526596274308,63.4900253784946,63.8521268358002,64.0753347716682,..
Syrian Arab Republic,SYR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.99178592828478,4.1457610184606,4.31835461571047,4.50312442147583,..
Syrian Arab Republic,SYR,"Population ages 0-14, total",SP.POP.0014.TO,5949143,5648828,5432663,5312215,..
Syrian Arab Republic,SYR,"Population ages 15-64, total",SP.POP.1564.TO,11329847,11081506,10898282,10832757,..
Syrian Arab Republic,SYR,"Population ages 65 and above, total",SP.POP.65UP.TO,718418,723598,737057,761311,..
Tajikistan,TJK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.8394720244598,36.1293410032967,36.4524133731099,36.7842840794279,..
Tajikistan,TJK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.2156359075224,60.9115586064374,60.564872591683,60.1938283684959,..
Tajikistan,TJK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.94489206801775,2.95910039026596,2.98271403520705,3.02188755207627,..
Tajikistan,TJK,"Population ages 0-14, total",SP.POP.0014.TO,3029879,3130094,3237072,3347678,..
Tajikistan,TJK,"Population ages 15-64, total",SP.POP.1564.TO,5175187,5277121,5378323,5478142,..
Tajikistan,TJK,"Population ages 65 and above, total",SP.POP.65UP.TO,248962,256364,264873,275017,..
Tanzania,TZA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.6821649545391,44.5075677818509,44.3164485313565,44.0982381505459,..
Tanzania,TZA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.7799559125113,52.9287229993725,53.0998902147314,53.3004626710946,..
Tanzania,TZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.53787913294955,2.5637092187766,2.58366125391209,2.60129917835952,..
Tanzania,TZA,"Population ages 0-14, total",SP.POP.0014.TO,23003555,23611616,24225102,24835399,..
Tanzania,TZA,"Population ages 15-64, total",SP.POP.1564.TO,27172511,28079106,29026474,30017940,..
Tanzania,TZA,"Population ages 65 and above, total",SP.POP.65UP.TO,1306567,1360068,1412330,1465009,..
Thailand,THA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.9742179930524,17.6456607144525,17.3538216619869,17.0869888171064,..
Thailand,THA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.423750654356,71.3482815201939,71.20921441628,71.0121180433042,..
Thailand,THA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.6020313525916,11.0060577653537,11.4369639217331,11.9008931395893,..
Thailand,THA,"Population ages 0-14, total",SP.POP.0014.TO,12350896,12170447,12010555,11863244,..
Thailand,THA,"Population ages 15-64, total",SP.POP.1564.TO,49078481,49209859,49283796,49302665,..
Thailand,THA,"Population ages 65 and above, total",SP.POP.65UP.TO,7285134,7591025,7915506,8262614,..
Timor-Leste,TLS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.4855145272682,38.8670273143015,38.3023475417009,37.7806642722958,..
Timor-Leste,TLS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.1267138230982,56.7427875940713,57.3380585526093,57.9028434336982,..
Timor-Leste,TLS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.38777164963362,4.39018509162725,4.35959390568973,4.31649229400603,..
Timor-Leste,TLS,"Population ages 0-14, total",SP.POP.0014.TO,472366,473901,476198,479048,..
Timor-Leste,TLS,"Population ages 15-64, total",SP.POP.1564.TO,671445,691858,712862,734192,..
Timor-Leste,TLS,"Population ages 65 and above, total",SP.POP.65UP.TO,52491,53529,54201,54732,..
Togo,TGO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1361248794577,41.904494450097,41.6375764859374,41.334523499723,..
Togo,TGO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.0613273672369,55.2670183866712,55.5121963131914,55.7960084891888,..
Togo,TGO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.80254775330534,2.82848716323182,2.85022720087124,2.86946801108822,..
Togo,TGO,"Population ages 0-14, total",SP.POP.0014.TO,3085695,3147007,3205458,3260919,..
Togo,TGO,"Population ages 15-64, total",SP.POP.1564.TO,4032228,4150527,4273593,4401800,..
Togo,TGO,"Population ages 65 and above, total",SP.POP.65UP.TO,205235,212418,219424,226375,..
Tonga,TON,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.4066639545152,36.1306398504939,35.7830545696974,35.4157582100255,..
Tonga,TON,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.5981583830285,57.8960378906984,58.252122590639,58.6305803463279,..
Tonga,TON,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.99517766245622,5.97332225880771,5.96482283966352,5.95366144364662,..
Tonga,TON,"Population ages 0-14, total",SP.POP.0014.TO,36691,36540,36498,36548,..
Tonga,TON,"Population ages 15-64, total",SP.POP.1564.TO,58048,58552,59416,60505,..
Tonga,TON,"Population ages 65 and above, total",SP.POP.65UP.TO,6042,6041,6084,6144,..
Trinidad and Tobago,TTO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.6786258472424,20.6218240947763,20.5385030551443,20.419572570427,..
Trinidad and Tobago,TTO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.6537617271193,69.3693922587764,69.096909886067,68.8454739132406,..
Trinidad and Tobago,TTO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.66761242563824,10.0087836464473,10.3645870587887,10.7349535163324,..
Trinidad and Tobago,TTO,"Population ages 0-14, total",SP.POP.0014.TO,283365,284079,284268,283803,..
